Suit_1,Suit_2,Suit_3,Suit_4,Pr_suit_1,Pr_suit_2,Pr_suit_3,Pr_suit_4,Pr_10_1,Pr_10_2,Pr_10_3,Pr_10_4
8.0,6.0,8.0,2.0,0.144,0.421,0.013,0.421,0.967,0.829,0.875,0.2
8.0,6.0,8.0,3.0,0.138,0.421,0.02,0.421,0.957,0.786,0.875,0.25
8.0,6.0,8.0,4.0,0.129,0.419,0.033,0.419,0.941,0.727,0.875,0.318
8.0,6.0,8.0,5.0,0.117,0.414,0.056,0.414,0.917,0.647,0.875,0.412
8.0,6.0,8.0,6.0,0.099,0.401,0.099,0.401,0.875,0.538,0.875,0.538
8.0,6.0,8.0,7.0,0.075,0.373,0.179,0.373,0.8,0.4,0.875,0.7
8.0,6.0,8.0,8.0,0.048,0.317,0.317,0.317,0.667,0.25,0.875,0.875
8.0,7.0,0.0,0.0,0.349,0.594,0.028,0.028,0.989,0.968,0.082,0.082
8.0,7.0,0.0,1.0,0.346,0.591,0.038,0.026,0.988,0.964,0.082,0.1
8.0,7.0,0.0,2.0,0.342,0.585,0.05,0.022,0.986,0.961,0.082,0.125
8.0,7.0,0.0,3.0,0.336,0.577,0.068,0.019,0.985,0.957,0.082,0.16
8.0,7.0,0.0,4.0,0.327,0.563,0.094,0.015,0.984,0.952,0.082,0.211
8.0,7.0,0.0,5.0,0.314,0.543,0.131,0.012,0.982,0.948,0.082,0.286
8.0,7.0,0.0,6.0,0.295,0.511,0.185,0.009,0.981,0.944,0.082,0.4
8.0,7.0,0.0,7.0,0.266,0.462,0.266,0.006,0.98,0.941,0.082,0.571
8.0,7.0,0.0,8.0,0.223,0.387,0.387,0.004,0.979,0.939,0.082,0.8
8.0,7.0,1.0,0.0,0.346,0.591,0.026,0.038,0.988,0.964,0.1,0.082
8.0,7.0,1.0,1.0,0.343,0.588,0.034,0.034,0.986,0.96,0.1,0.1
8.0,7.0,1.0,2.0,0.34,0.584,0.046,0.03,0.985,0.955,0.1,0.125
8.0,7.0,1.0,3.0,0.334,0.576,0.064,0.026,0.983,0.95,0.1,0.16
8.0,7.0,1.0,4.0,0.326,0.563,0.089,0.022,0.981,0.944,0.1,0.211
8.0,7.0,1.0,5.0,0.313,0.544,0.127,0.017,0.979,0.939,0.1,0.286
8.0,7.0,1.0,6.0,0.294,0.512,0.182,0.012,0.977,0.933,0.1,0.4
8.0,7.0,1.0,7.0,0.264,0.463,0.264,0.008,0.975,0.929,0.1,0.571
8.0,7.0,1.0,8.0,0.221,0.387,0.387,0.005,0.974,0.925,0.1,0.8
8.0,7.0,2.0,0.0,0.342,0.585,0.022,0.05,0.986,0.961,0.125,0.082
8.0,7.0,2.0,1.0,0.34,0.584,0.03,0.046,0.985,0.955,0.125,0.1
8.0,7.0,2.0,2.0,0.336,0.58,0.042,0.042,0.982,0.949,0.125,0.125
8.0,7.0,2.0,3.0,0.331,0.574,0.059,0.037,0.98,0.942,0.125,0.16
8.0,7.0,2.0,4.0,0.323,0.562,0.084,0.031,0.977,0.935,0.125,0.211
8.0,7.0,2.0,5.0,0.31,0.544,0.121,0.025,0.974,0.927,0.125,0.286
8.0,7.0,2.0,6.0,0.291,0.513,0.177,0.018,0.971,0.919,0.125,0.4
8.0,7.0,2.0,7.0,0.262,0.464,0.262,0.013,0.969,0.912,0.125,0.571
8.0,7.0,2.0,8.0,0.218,0.387,0.387,0.008,0.967,0.906,0.125,0.8
8.0,7.0,3.0,0.0,0.336,0.577,0.019,0.068,0.985,0.957,0.16,0.082
8.0,7.0,3.0,1.0,0.334,0.576,0.026,0.064,0.983,0.95,0.16,0.1
8.0,7.0,3.0,2.0,0.331,0.574,0.037,0.059,0.98,0.942,0.16,0.125
8.0,7.0,3.0,3.0,0.326,0.569,0.053,0.053,0.977,0.933,0.16,0.16
8.0,7.0,3.0,4.0,0.318,0.559,0.077,0.045,0.973,0.923,0.16,0.211
8.0,7.0,3.0,5.0,0.306,0.542,0.114,0.037,0.969,0.912,0.16,0.286
8.0,7.0,3.0,6.0,0.287,0.513,0.171,0.029,0.964,0.9,0.16,0.4
8.0,7.0,3.0,7.0,0.258,0.464,0.258,0.02,0.96,0.889,0.16,0.571
8.0,7.0,3.0,8.0,0.214,0.387,0.387,0.013,0.957,0.88,0.16,0.8
8.0,7.0,4.0,0.0,0.327,0.563,0.015,0.094,0.984,0.952,0.211,0.082
8.0,7.0,4.0,1.0,0.326,0.563,0.022,0.089,0.981,0.944,0.211,0.1
8.0,7.0,4.0,2.0,0.323,0.562,0.031,0.084,0.977,0.935,0.211,0.125
8.0,7.0,4.0,3.0,0.318,0.559,0.045,0.077,0.973,0.923,0.211,0.16
8.0,7.0,4.0,4.0,0.311,0.552,0.068,0.068,0.968,0.909,0.211,0.211
8.0,7.0,4.0,5.0,0.3,0.538,0.104,0.058,0.962,0.893,0.211,0.286
8.0,7.0,4.0,6.0,0.281,0.511,0.162,0.046,0.955,0.875,0.211,0.4
8.0,7.0,4.0,7.0,0.252,0.464,0.252,0.033,0.947,0.857,0.211,0.571
8.0,7.0,4.0,8.0,0.207,0.386,0.386,0.022,0.941,0.842,0.211,0.8
8.0,7.0,5.0,0.0,0.314,0.543,0.012,0.131,0.982,0.948,0.286,0.082
8.0,7.0,5.0,1.0,0.313,0.544,0.017,0.127,0.979,0.939,0.286,0.1
8.0,7.0,5.0,2.0,0.31,0.544,0.025,0.121,0.974,0.927,0.286,0.125
8.0,7.0,5.0,3.0,0.306,0.542,0.037,0.114,0.969,0.912,0.286,0.16
8.0,7.0,5.0,4.0,0.3,0.538,0.058,0.104,0.962,0.893,0.286,0.211
8.0,7.0,5.0,5.0,0.289,0.528,0.092,0.092,0.952,0.87,0.286,0.286
8.0,7.0,5.0,6.0,0.271,0.505,0.149,0.076,0.941,0.842,0.286,0.4
8.0,7.0,5.0,7.0,0.241,0.46,0.241,0.057,0.929,0.812,0.286,0.571
8.0,7.0,5.0,8.0,0.197,0.382,0.382,0.039,0.917,0.786,0.286,0.8
8.0,7.0,6.0,0.0,0.295,0.511,0.009,0.185,0.981,0.944,0.4,0.082
8.0,7.0,6.0,1.0,0.294,0.512,0.012,0.182,0.977,0.933,0.4,0.1
8.0,7.0,6.0,2.0,0.291,0.513,0.018,0.177,0.971,0.919,0.4,0.125
8.0,7.0,6.0,3.0,0.287,0.513,0.029,0.171,0.964,0.9,0.4,0.16
8.0,7.0,6.0,4.0,0.281,0.511,0.046,0.162,0.955,0.875,0.4,0.211
8.0,7.0,6.0,5.0,0.271,0.505,0.076,0.149,0.941,0.842,0.4,0.286
8.0,7.0,6.0,6.0,0.253,0.487,0.13,0.13,0.923,0.8,0.4,0.4
8.0,7.0,6.0,7.0,0.224,0.448,0.224,0.104,0.9,0.75,0.4,0.571
8.0,7.0,6.0,8.0,0.179,0.373,0.373,0.075,0.875,0.7,0.4,0.8
8.0,7.0,7.0,0.0,0.266,0.462,0.006,0.266,0.98,0.941,0.571,0.082
8.0,7.0,7.0,1.0,0.264,0.463,0.008,0.264,0.975,0.929,0.571,0.1
8.0,7.0,7.0,2.0,0.262,0.464,0.013,0.262,0.969,0.912,0.571,0.125
8.0,7.0,7.0,3.0,0.258,0.464,0.02,0.258,0.96,0.889,0.571,0.16
8.0,7.0,7.0,4.0,0.252,0.464,0.033,0.252,0.947,0.857,0.571,0.211
8.0,7.0,7.0,5.0,0.241,0.46,0.057,0.241,0.929,0.812,0.571,0.286
8.0,7.0,7.0,6.0,0.224,0.448,0.104,0.224,0.9,0.75,0.571,0.4
8.0,7.0,7.0,7.0,0.194,0.417,0.194,0.194,0.857,0.667,0.571,0.571
8.0,7.0,7.0,8.0,0.15,0.35,0.35,0.15,0.8,0.571,0.571,0.8
8.0,7.0,8.0,0.0,0.223,0.387,0.004,0.387,0.979,0.939,0.8,0.082
8.0,7.0,8.0,1.0,0.221,0.387,0.005,0.387,0.974,0.925,0.8,0.1
8.0,7.0,8.0,2.0,0.218,0.387,0.008,0.387,0.967,0.906,0.8,0.125
8.0,7.0,8.0,3.0,0.214,0.387,0.013,0.387,0.957,0.88,0.8,0.16
8.0,7.0,8.0,4.0,0.207,0.386,0.022,0.386,0.941,0.842,0.8,0.211
8.0,7.0,8.0,5.0,0.197,0.382,0.039,0.382,0.917,0.786,0.8,0.286
8.0,7.0,8.0,6.0,0.179,0.373,0.075,0.373,0.875,0.7,0.8,0.4
8.0,7.0,8.0,7.0,0.15,0.35,0.15,0.35,0.8,0.571,0.8,0.571
8.0,7.0,8.0,8.0,0.107,0.298,0.298,0.298,0.667,0.4,0.8,0.8
8.0,8.0,0.0,0.0,0.478,0.478,0.022,0.022,0.989,0.989,0.043,0.043
8.0,8.0,0.0,1.0,0.475,0.475,0.03,0.02,0.988,0.988,0.043,0.053
8.0,8.0,0.0,2.0,0.471,0.471,0.04,0.017,0.986,0.986,0.043,0.067
8.0,8.0,0.0,3.0,0.466,0.466,0.054,0.015,0.985,0.985,0.043,0.087
8.0,8.0,0.0,4.0,0.457,0.457,0.075,0.012,0.984,0.984,0.043,0.118
8.0,8.0,0.0,5.0,0.443,0.443,0.106,0.009,0.982,0.982,0.043,0.167
8.0,8.0,0.0,6.0,0.421,0.421,0.152,0.006,0.981,0.981,0.043,0.25
8.0,8.0,0.0,7.0,0.387,0.387,0.223,0.004,0.98,0.98,0.043,0.4
8.0,8.0,0.0,8.0,0.333,0.333,0.333,0.002,0.979,0.979,0.043,0.667
8.0,8.0,1.0,0.0,0.475,0.475,0.02,0.03,0.988,0.988,0.053,0.043
8.0,8.0,1.0,1.0,0.473,0.473,0.027,0.027,0.986,0.986,0.053,0.053
8.0,8.0,1.0,2.0,0.47,0.47,0.037,0.024,0.985,0.985,0.053,0.067
8.0,8.0,1.0,3.0,0.465,0.465,0.051,0.02,0.983,0.983,0.053,0.087
8.0,8.0,1.0,4.0,0.456,0.456,0.071,0.016,0.981,0.981,0.053,0.118
8.0,8.0,1.0,5.0,0.443,0.443,0.102,0.012,0.979,0.979,0.053,0.167
8.0,8.0,1.0,6.0,0.421,0.421,0.149,0.009,0.977,0.977,0.053,0.25
8.0,8.0,1.0,7.0,0.387,0.387,0.221,0.005,0.975,0.975,0.053,0.4
8.0,8.0,1.0,8.0,0.332,0.332,0.332,0.003,0.974,0.974,0.053,0.667
8.0,8.0,2.0,0.0,0.471,0.471,0.017,0.04,0.986,0.986,0.067,0.043
8.0,8.0,2.0,1.0,0.47,0.47,0.024,0.037,0.985,0.985,0.067,0.053
8.0,8.0,2.0,2.0,0.467,0.467,0.033,0.033,0.982,0.982,0.067,0.067
8.0,8.0,2.0,3.0,0.463,0.463,0.046,0.028,0.98,0.98,0.067,0.087
8.0,8.0,2.0,4.0,0.455,0.455,0.066,0.023,0.977,0.977,0.067,0.118
8.0,8.0,2.0,5.0,0.442,0.442,0.097,0.018,0.974,0.974,0.067,0.167
8.0,8.0,2.0,6.0,0.421,0.421,0.144,0.013,0.971,0.971,0.067,0.25
8.0,8.0,2.0,7.0,0.387,0.387,0.218,0.008,0.969,0.969,0.067,0.4
8.0,8.0,2.0,8.0,0.332,0.332,0.332,0.004,0.967,0.967,0.067,0.667
8.0,8.0,3.0,0.0,0.466,0.466,0.015,0.054,0.985,0.985,0.087,0.043
8.0,8.0,3.0,1.0,0.465,0.465,0.02,0.051,0.983,0.983,0.087,0.053
8.0,8.0,3.0,2.0,0.463,0.463,0.028,0.046,0.98,0.98,0.087,0.067
8.0,8.0,3.0,3.0,0.459,0.459,0.041,0.041,0.977,0.977,0.087,0.087
8.0,8.0,3.0,4.0,0.453,0.453,0.06,0.035,0.973,0.973,0.087,0.118
8.0,8.0,3.0,5.0,0.441,0.441,0.091,0.028,0.969,0.969,0.087,0.167
8.0,8.0,3.0,6.0,0.421,0.421,0.138,0.02,0.964,0.964,0.087,0.25
8.0,8.0,3.0,7.0,0.387,0.387,0.214,0.013,0.96,0.96,0.087,0.4
8.0,8.0,3.0,8.0,0.331,0.331,0.331,0.007,0.957,0.957,0.087,0.667
8.0,8.0,4.0,0.0,0.457,0.457,0.012,0.075,0.984,0.984,0.118,0.043
8.0,8.0,4.0,1.0,0.456,0.456,0.016,0.071,0.981,0.981,0.118,0.053
8.0,8.0,4.0,2.0,0.455,0.455,0.023,0.066,0.977,0.977,0.118,0.067
8.0,8.0,4.0,3.0,0.453,0.453,0.035,0.06,0.973,0.973,0.118,0.087
8.0,8.0,4.0,4.0,0.447,0.447,0.053,0.053,0.968,0.968,0.118,0.118
8.0,8.0,4.0,5.0,0.437,0.437,0.082,0.043,0.962,0.962,0.118,0.167
8.0,8.0,4.0,6.0,0.419,0.419,0.129,0.033,0.955,0.955,0.118,0.25
8.0,8.0,4.0,7.0,0.386,0.386,0.207,0.022,0.947,0.947,0.118,0.4
8.0,8.0,4.0,8.0,0.329,0.329,0.329,0.012,0.941,0.941,0.118,0.667
8.0,8.0,5.0,0.0,0.443,0.443,0.009,0.106,0.982,0.982,0.167,0.043
8.0,8.0,5.0,1.0,0.443,0.443,0.012,0.102,0.979,0.979,0.167,0.053
8.0,8.0,5.0,2.0,0.442,0.442,0.018,0.097,0.974,0.974,0.167,0.067
8.0,8.0,5.0,3.0,0.441,0.441,0.028,0.091,0.969,0.969,0.167,0.087
8.0,8.0,5.0,4.0,0.437,0.437,0.043,0.082,0.962,0.962,0.167,0.118
8.0,8.0,5.0,5.0,0.43,0.43,0.07,0.07,0.952,0.952,0.167,0.167
8.0,8.0,5.0,6.0,0.414,0.414,0.117,0.056,0.941,0.941,0.167,0.25
8.0,8.0,5.0,7.0,0.382,0.382,0.197,0.039,0.929,0.929,0.167,0.4
8.0,8.0,5.0,8.0,0.326,0.326,0.326,0.023,0.917,0.917,0.167,0.667
8.0,8.0,6.0,0.0,0.421,0.421,0.006,0.152,0.981,0.981,0.25,0.043
8.0,8.0,6.0,1.0,0.421,0.421,0.009,0.149,0.977,0.977,0.25,0.053
8.0,8.0,6.0,2.0,0.421,0.421,0.013,0.144,0.971,0.971,0.25,0.067
8.0,8.0,6.0,3.0,0.421,0.421,0.02,0.138,0.964,0.964,0.25,0.087
8.0,8.0,6.0,4.0,0.419,0.419,0.033,0.129,0.955,0.955,0.25,0.118
8.0,8.0,6.0,5.0,0.414,0.414,0.056,0.117,0.941,0.941,0.25,0.167
8.0,8.0,6.0,6.0,0.401,0.401,0.099,0.099,0.923,0.923,0.25,0.25
8.0,8.0,6.0,7.0,0.373,0.373,0.179,0.075,0.9,0.9,0.25,0.4
8.0,8.0,6.0,8.0,0.317,0.317,0.317,0.048,0.875,0.875,0.25,0.667
8.0,8.0,7.0,0.0,0.387,0.387,0.004,0.223,0.98,0.98,0.4,0.043
8.0,8.0,7.0,1.0,0.387,0.387,0.005,0.221,0.975,0.975,0.4,0.053
8.0,8.0,7.0,2.0,0.387,0.387,0.008,0.218,0.969,0.969,0.4,0.067
8.0,8.0,7.0,3.0,0.387,0.387,0.013,0.214,0.96,0.96,0.4,0.087
8.0,8.0,7.0,4.0,0.386,0.386,0.022,0.207,0.947,0.947,0.4,0.118
8.0,8.0,7.0,5.0,0.382,0.382,0.039,0.197,0.929,0.929,0.4,0.167
8.0,8.0,7.0,6.0,0.373,0.373,0.075,0.179,0.9,0.9,0.4,0.25
8.0,8.0,7.0,7.0,0.35,0.35,0.15,0.15,0.857,0.857,0.4,0.4
8.0,8.0,7.0,8.0,0.298,0.298,0.298,0.107,0.8,0.8,0.4,0.667
8.0,8.0,8.0,0.0,0.333,0.333,0.002,0.333,0.979,0.979,0.667,0.043
8.0,8.0,8.0,1.0,0.332,0.332,0.003,0.332,0.974,0.974,0.667,0.053
8.0,8.0,8.0,2.0,0.332,0.332,0.004,0.332,0.967,0.967,0.667,0.067
8.0,8.0,8.0,3.0,0.331,0.331,0.007,0.331,0.957,0.957,0.667,0.087
8.0,8.0,8.0,4.0,0.329,0.329,0.012,0.329,0.941,0.941,0.667,0.118
8.0,8.0,8.0,5.0,0.326,0.326,0.023,0.326,0.917,0.917,0.667,0.167
8.0,8.0,8.0,6.0,0.317,0.317,0.048,0.317,0.875,0.875,0.667,0.25
8.0,8.0,8.0,7.0,0.298,0.298,0.107,0.298,0.8,0.8,0.667,0.4
8.0,8.0,8.0,8.0,0.25,0.25,0.25,0.25,0.667,0.667,0.667,0.667
9.0,0.0,0.0,0.0,0.028,0.917,0.028,0.028,1.0,0.667,0.5,0.5
9.0,0.0,0.0,1.0,0.027,0.911,0.036,0.027,1.0,0.643,0.5,0.556
9.0,0.0,0.0,2.0,0.025,0.903,0.046,0.025,1.0,0.619,0.5,0.616
9.0,0.0,0.0,3.0,0.024,0.892,0.06,0.024,1.0,0.595,0.5,0.682
9.0,0.0,0.0,4.0,0.023,0.874,0.08,0.023,1.0,0.571,0.5,0.75
9.0,0.0,0.0,5.0,0.021,0.848,0.109,0.021,1.0,0.55,0.5,0.818
9.0,0.0,0.0,6.0,0.02,0.809,0.152,0.02,1.0,0.531,0.5,0.882
9.0,0.0,0.0,7.0,0.018,0.748,0.217,0.018,1.0,0.516,0.5,0.938
9.0,0.0,0.0,8.0,0.015,0.649,0.321,0.015,1.0,0.505,0.5,0.978
9.0,0.0,0.0,9.0,0.011,0.489,0.489,0.011,1.0,0.5,0.5,1.0
9.0,0.0,1.0,0.0,0.027,0.911,0.027,0.036,1.0,0.643,0.556,0.5
9.0,0.0,1.0,1.0,0.025,0.906,0.034,0.034,1.0,0.615,0.556,0.556
9.0,0.0,1.0,2.0,0.024,0.899,0.045,0.033,1.0,0.587,0.556,0.616
9.0,0.0,1.0,3.0,0.023,0.887,0.059,0.031,1.0,0.559,0.556,0.682
9.0,0.0,1.0,4.0,0.021,0.871,0.079,0.03,1.0,0.531,0.556,0.75
9.0,0.0,1.0,5.0,0.019,0.845,0.107,0.028,1.0,0.505,0.556,0.818
9.0,0.0,1.0,6.0,0.018,0.806,0.15,0.026,1.0,0.483,0.556,0.882
9.0,0.0,1.0,7.0,0.016,0.745,0.216,0.023,1.0,0.464,0.556,0.938
9.0,0.0,1.0,8.0,0.013,0.647,0.32,0.02,1.0,0.451,0.556,0.978
9.0,0.0,1.0,9.0,0.01,0.488,0.488,0.015,1.0,0.444,0.556,1.0
9.0,0.0,2.0,0.0,0.025,0.903,0.025,0.046,1.0,0.619,0.616,0.5
9.0,0.0,2.0,1.0,0.024,0.899,0.033,0.045,1.0,0.587,0.616,0.556
9.0,0.0,2.0,2.0,0.022,0.892,0.043,0.043,1.0,0.554,0.616,0.616
9.0,0.0,2.0,3.0,0.021,0.881,0.057,0.041,1.0,0.521,0.616,0.682
9.0,0.0,2.0,4.0,0.019,0.865,0.077,0.039,1.0,0.489,0.616,0.75
9.0,0.0,2.0,5.0,0.017,0.84,0.106,0.037,1.0,0.458,0.616,0.818
9.0,0.0,2.0,6.0,0.016,0.802,0.148,0.035,1.0,0.43,0.616,0.882
9.0,0.0,2.0,7.0,0.014,0.741,0.214,0.031,1.0,0.408,0.616,0.938
9.0,0.0,2.0,8.0,0.011,0.644,0.318,0.027,1.0,0.392,0.616,0.978
9.0,0.0,2.0,9.0,0.008,0.486,0.486,0.02,1.0,0.384,0.616,1.0
9.0,0.0,3.0,0.0,0.024,0.892,0.024,0.06,1.0,0.595,0.682,0.5
9.0,0.0,3.0,1.0,0.023,0.887,0.031,0.059,1.0,0.559,0.682,0.556
9.0,0.0,3.0,2.0,0.021,0.881,0.041,0.057,1.0,0.521,0.682,0.616
9.0,0.0,3.0,3.0,0.019,0.871,0.055,0.055,1.0,0.483,0.682,0.682
9.0,0.0,3.0,4.0,0.017,0.855,0.075,0.053,1.0,0.444,0.682,0.75
9.0,0.0,3.0,5.0,0.015,0.831,0.103,0.05,1.0,0.408,0.682,0.818
9.0,0.0,3.0,6.0,0.014,0.794,0.146,0.047,1.0,0.375,0.682,0.882
9.0,0.0,3.0,7.0,0.012,0.735,0.211,0.043,1.0,0.348,0.682,0.938
9.0,0.0,3.0,8.0,0.01,0.639,0.315,0.037,1.0,0.328,0.682,0.978
9.0,0.0,3.0,9.0,0.007,0.483,0.483,0.027,1.0,0.318,0.682,1.0
9.0,0.0,4.0,0.0,0.023,0.874,0.023,0.08,1.0,0.571,0.75,0.5
9.0,0.0,4.0,1.0,0.021,0.871,0.03,0.079,1.0,0.531,0.75,0.556
9.0,0.0,4.0,2.0,0.019,0.865,0.039,0.077,1.0,0.489,0.75,0.616
9.0,0.0,4.0,3.0,0.017,0.855,0.053,0.075,1.0,0.444,0.75,0.682
9.0,0.0,4.0,4.0,0.015,0.841,0.072,0.072,1.0,0.4,0.75,0.75
9.0,0.0,4.0,5.0,0.013,0.818,0.1,0.069,1.0,0.357,0.75,0.818
9.0,0.0,4.0,6.0,0.011,0.782,0.142,0.065,1.0,0.318,0.75,0.882
9.0,0.0,4.0,7.0,0.009,0.724,0.207,0.059,1.0,0.286,0.75,0.938
9.0,0.0,4.0,8.0,0.008,0.631,0.31,0.051,1.0,0.262,0.75,0.978
9.0,0.0,4.0,9.0,0.005,0.478,0.478,0.038,1.0,0.25,0.75,1.0
9.0,0.0,5.0,0.0,0.021,0.848,0.021,0.109,1.0,0.55,0.818,0.5
9.0,0.0,5.0,1.0,0.019,0.845,0.028,0.107,1.0,0.505,0.818,0.556
9.0,0.0,5.0,2.0,0.017,0.84,0.037,0.106,1.0,0.458,0.818,0.616
9.0,0.0,5.0,3.0,0.015,0.831,0.05,0.103,1.0,0.408,0.818,0.682
9.0,0.0,5.0,4.0,0.013,0.818,0.069,0.1,1.0,0.357,0.818,0.75
9.0,0.0,5.0,5.0,0.011,0.796,0.096,0.096,1.0,0.308,0.818,0.818
9.0,0.0,5.0,6.0,0.009,0.762,0.137,0.091,1.0,0.262,0.818,0.882
9.0,0.0,5.0,7.0,0.007,0.708,0.201,0.084,1.0,0.224,0.818,0.938
9.0,0.0,5.0,8.0,0.006,0.618,0.304,0.073,1.0,0.196,0.818,0.978
9.0,0.0,5.0,9.0,0.004,0.471,0.471,0.055,1.0,0.182,0.818,1.0
9.0,0.0,6.0,0.0,0.02,0.809,0.02,0.152,1.0,0.531,0.882,0.5
9.0,0.0,6.0,1.0,0.018,0.806,0.026,0.15,1.0,0.483,0.882,0.556
9.0,0.0,6.0,2.0,0.016,0.802,0.035,0.148,1.0,0.43,0.882,0.616
9.0,0.0,6.0,3.0,0.014,0.794,0.047,0.146,1.0,0.375,0.882,0.682
9.0,0.0,6.0,4.0,0.011,0.782,0.065,0.142,1.0,0.318,0.882,0.75
9.0,0.0,6.0,5.0,0.009,0.762,0.091,0.137,1.0,0.262,0.882,0.818
9.0,0.0,6.0,6.0,0.007,0.731,0.131,0.131,1.0,0.211,0.882,0.882
9.0,0.0,6.0,7.0,0.005,0.681,0.193,0.121,1.0,0.167,0.882,0.938
9.0,0.0,6.0,8.0,0.004,0.598,0.293,0.106,1.0,0.135,0.882,0.978
9.0,0.0,6.0,9.0,0.002,0.458,0.458,0.081,1.0,0.118,0.882,1.0
9.0,0.0,7.0,0.0,0.018,0.748,0.018,0.217,1.0,0.516,0.938,0.5
9.0,0.0,7.0,1.0,0.016,0.745,0.023,0.216,1.0,0.464,0.938,0.556
9.0,0.0,7.0,2.0,0.014,0.741,0.031,0.214,1.0,0.408,0.938,0.616
9.0,0.0,7.0,3.0,0.012,0.735,0.043,0.211,1.0,0.348,0.938,0.682
9.0,0.0,7.0,4.0,0.009,0.724,0.059,0.207,1.0,0.286,0.938,0.75
9.0,0.0,7.0,5.0,0.007,0.708,0.084,0.201,1.0,0.224,0.938,0.818
9.0,0.0,7.0,6.0,0.005,0.681,0.121,0.193,1.0,0.167,0.938,0.882
9.0,0.0,7.0,7.0,0.003,0.637,0.18,0.18,1.0,0.118,0.938,0.938
9.0,0.0,7.0,8.0,0.002,0.563,0.276,0.159,1.0,0.082,0.938,0.978
9.0,0.0,7.0,9.0,0.001,0.438,0.438,0.123,1.0,0.062,0.938,1.0
9.0,0.0,8.0,0.0,0.015,0.649,0.015,0.321,1.0,0.505,0.978,0.5
9.0,0.0,8.0,1.0,0.013,0.647,0.02,0.32,1.0,0.451,0.978,0.556
9.0,0.0,8.0,2.0,0.011,0.644,0.027,0.318,1.0,0.392,0.978,0.616
9.0,0.0,8.0,3.0,0.01,0.639,0.037,0.315,1.0,0.328,0.978,0.682
9.0,0.0,8.0,4.0,0.008,0.631,0.051,0.31,1.0,0.262,0.978,0.75
9.0,0.0,8.0,5.0,0.006,0.618,0.073,0.304,1.0,0.196,0.978,0.818
9.0,0.0,8.0,6.0,0.004,0.598,0.106,0.293,1.0,0.135,0.978,0.882
9.0,0.0,8.0,7.0,0.002,0.563,0.159,0.276,1.0,0.082,0.978,0.938
9.0,0.0,8.0,8.0,0.001,0.505,0.247,0.247,1.0,0.043,0.978,0.978
9.0,0.0,8.0,9.0,0.0,0.402,0.402,0.196,1.0,0.022,0.978,1.0
9.0,0.0,9.0,0.0,0.011,0.489,0.011,0.489,1.0,0.5,1.0,0.5
9.0,0.0,9.0,1.0,0.01,0.488,0.015,0.488,1.0,0.444,1.0,0.556
9.0,0.0,9.0,2.0,0.008,0.486,0.02,0.486,1.0,0.384,1.0,0.616
9.0,0.0,9.0,3.0,0.007,0.483,0.027,0.483,1.0,0.318,1.0,0.682
9.0,0.0,9.0,4.0,0.005,0.478,0.038,0.478,1.0,0.25,1.0,0.75
9.0,0.0,9.0,5.0,0.004,0.471,0.055,0.471,1.0,0.182,1.0,0.818
9.0,0.0,9.0,6.0,0.002,0.458,0.081,0.458,1.0,0.118,1.0,0.882
9.0,0.0,9.0,7.0,0.001,0.438,0.123,0.438,1.0,0.063,1.0,0.938
9.0,0.0,9.0,8.0,0.0,0.402,0.196,0.402,1.0,0.022,1.0,0.978
9.0,0.0,9.0,9.0,0.0,0.333,0.333,0.333,0.0,0.0,1.0,1.0
9.0,1.0,0.0,0.0,0.036,0.911,0.027,0.027,1.0,0.714,0.444,0.444
9.0,1.0,0.0,1.0,0.034,0.906,0.034,0.025,1.0,0.692,0.444,0.5
9.0,1.0,0.0,2.0,0.033,0.899,0.045,0.024,1.0,0.67,0.444,0.562
9.0,1.0,0.0,3.0,0.031,0.887,0.059,0.023,1.0,0.647,0.444,0.632
9.0,1.0,0.0,4.0,0.03,0.871,0.079,0.021,1.0,0.625,0.444,0.706
9.0,1.0,0.0,5.0,0.028,0.845,0.107,0.019,1.0,0.604,0.444,0.783
9.0,1.0,0.0,6.0,0.026,0.806,0.15,0.018,1.0,0.586,0.444,0.857
9.0,1.0,0.0,7.0,0.023,0.745,0.216,0.016,1.0,0.571,0.444,0.923
9.0,1.0,0.0,8.0,0.02,0.647,0.32,0.013,1.0,0.561,0.444,0.973
9.0,1.0,0.0,9.0,0.015,0.488,0.488,0.01,1.0,0.556,0.444,1.0
9.0,1.0,1.0,0.0,0.034,0.906,0.025,0.034,1.0,0.692,0.5,0.444
9.0,1.0,1.0,1.0,0.033,0.902,0.033,0.033,1.0,0.667,0.5,0.5
9.0,1.0,1.0,2.0,0.031,0.895,0.043,0.031,1.0,0.64,0.5,0.562
9.0,1.0,1.0,3.0,0.03,0.884,0.057,0.03,1.0,0.613,0.5,0.632
9.0,1.0,1.0,4.0,0.028,0.868,0.077,0.028,1.0,0.586,0.5,0.706
9.0,1.0,1.0,5.0,0.026,0.843,0.106,0.026,1.0,0.561,0.5,0.783
9.0,1.0,1.0,6.0,0.024,0.804,0.148,0.024,1.0,0.538,0.5,0.857
9.0,1.0,1.0,7.0,0.021,0.744,0.214,0.021,1.0,0.52,0.5,0.923
9.0,1.0,1.0,8.0,0.018,0.646,0.318,0.018,1.0,0.507,0.5,0.973
9.0,1.0,1.0,9.0,0.013,0.487,0.487,0.013,1.0,0.5,0.5,1.0
